structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	1	0.013	0.013	-76.135	1.000	1.000	7.156	C7H6O3	[M - H]-	C7H5O3-	XUTVIJPUPYLZBS	InChI=1S/C7H6O3/c1-5(9)7-3-2-6(4-8)10-7/h2-4,9H,1H2	5-(1-Hydroxyethenyl)furan-2-carbaldehyde	C=C(C1=CC=C(O1)C=O)O	1.062	149290653	PUBCHEM:(149290653)	2	137.024	56	0.926	736165002993212385	736164137821475114	1814	
1	1	0.022	0.022	-165.162	1.000	1.000	31.058	C12H22O9	[M - H]-	C12H21O9-	FKUSBVDHELMWTD	InChI=1S/C12H22O9/c1-3-5(13)7(15)9(17)11(19-3)21-12-10(18)8(16)6(14)4(2)20-12/h3-18H,1-2H3	(2R,3S,4S,5S)-2-methyl-6-[(3S,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxane-3,4,5-triol	CC1C(C(C(C(O1)OC2C(C(C(C(O2)C)O)O)O)O)O)O	-3.200	14130772;102382391;10335539;10380669;68149497;91112615	PUBCHEM:(14130772 102382391 10335539 10380669 68149497 91112615)	2	309.119	56	0.926	736165008923960002	736164171094891076	1811	
1	6	-Infinity	-Infinity	-247.764	0.099	0.086	3.231	C7H6NO3PS2	[M - H]-	C7H5NO3PS2-	FQFAEBOWOBVJQG	InChI=1S/C7H6NO3PS2/c9-8(10)7-3-1-6(2-4-7)5-11-12(13)14/h1-4H,5H2/p+1	(4-Nitrophenyl)methoxy-sulfanyl-sulfanylidenephosphanium	C1=CC(=CC=C1CO[P+](=S)S)[N+](=O)[O-]	3.200	23513313;69913130	PUBCHEM:(23513313 69913130)	2	245.946	56	0.932	736165014749850786	736164159929652958	1467	
1	1	0.031	0.031	-62.913	1.000	1.000	51.734	C7H12O7	[M - H]-	C7H11O7-	XCCQDVRDUSHCRJ	InChI=1S/C7H12O7/c1-2(8)3(9)4(10)5(11)6(12)7(13)14/h3-6,8-12H,1H2,(H,13,14)	(2S,3R)-2,3,4,5,6-pentahydroxyhept-6-enoic acid	C=C(C(C(C(C(C(=O)O)O)O)O)O)O	-2.123	59294114;90309993	PUBCHEM:(59294114 90309993)	2	207.051	57	0.944	736165029614471141	736164150937064507	1746	
1	1	0.658	0.658	-13.348	1.000	1.000	41.830	C4H9NO5S	[M - H]-	C4H8NO5S-	VBOQYPQEPHKASR	InChI=1S/C4H9NO5S/c5-3(4(6)7)1-2-11(8,9)10/h3H,1-2,5H2,(H,6,7)(H,8,9,10)	Homocysteic Acid	C(CS(=O)(=O)O)C(C(=O)O)N	-1.984	20849154;163322675;7018167;7020882;153707525;92117;177491;185861;44123406	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0002205 HMDB0251520);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(92117 185861 177491);SUPERNATURAL:(SN0385908);MESH:(92117);FooDB:(FDB022905);PUBCHEM:(20849154 163322675 7018167 7020882 153707525 92117 177491 185861 44123406);COCONUT:(CNP0112379);NORMAN:(NS00043375);METACYC:(CPD-3739 L-HOMOCYSTEATE);CHEBI:(90324 80543 132225 132223);KEGG:(C16511);DSSTox:(DTXSID00864543 DTXSID101020602 DTXSID801020603);PUBMED:(null)	138067315054	182.013	57	0.948	736165005715316846	736164146814063390	1748	
1	1	0.263	0.263	-80.419	1.000	1.000	53.577	C6H9NO6	[M - H]-	C6H8NO6-	MGFYIUFZLHCRTH	InChI=1S/C6H9NO6/c8-4(9)1-7(2-5(10)11)3-6(12)13/h1-3H2,(H,8,9)(H,10,11)(H,12,13)		C(C(=O)O)N(CC(=O)O)CC(=O)O	-3.200	4262177;4337313;6997316;16722140;3081459;139057210;8758;12305539;18755907	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0255635 HMDB0303313);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(27301 8758 21152);SUPERNATURAL:(SN0224841);HSDB:(5064-31-3 139-13-9);MESH:(8758);FooDB:(FDB010423);PUBCHEM:(4262177 4337313 6997316 16722140 3081459 139057210 8758 12305539 18755907);COCONUT:(CNP0456542);NORMAN:(NS00095773 NS00103978 NS00102400 NS00104062 NS00083220 NS00077214 NS00103359 NS00103971 NS00001715 NS00102370);METACYC:(CPD0-903 CPD-10188 CPD-22902);CHEBI:(39055 44557 25548 39053 39057 132766);KEGG:(C14695);DSSTox:(DTXSID00224163 DTXSID8027587 DTXSID40178712 DTXSID00948716 DTXSID80182752 DTXSID80178711 DTXSID60178714 DTXSID40235950 DTXSID70222954 DTXSID80208764 DTXSID50166640 DTXSID4064925 DTXSID10486730 DTXSID1062380 DTXSID60889712 DTXSID6020939 DTXSID30890138 DTXSID50179290 DTXSID6065894 DTXSID5020940);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	138100869998	190.035	57	0.950	736165009188201265	736164148219155325	1749	
1	2	0.028	0.034	-105.553	0.240	0.251	44.580	C6H14NO8P	[M - H]-	C6H13NO8P-	AEJSSXDYDSUOOZ	InChI=1S/C6H14NO8P/c7-3(1-8)5(10)6(11)4(9)2-15-16(12,13)14/h1,3-6,9-11H,2,7H2,(H2,12,13,14)	[(5-amino-2,3,4-trihydroxy-6-oxohexyl)oxy]phosphonic acid	C(C(C(C(C(C=O)N)O)O)O)OP(=O)(O)O	-7.100	4201865;124524672;124928931;124928932;87073466;87445098;21120118;124224939;124224940;99940435;99940436;45109785;121988;24998796	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0161560);HMDB:(HMDB0250754);BloodExposome:(121988);CHEBI:(20995);SUPERNATURAL:(SN0003365);MESH:(4201865);PUBCHEM:(4201865 124524672 124928931 124928932 87073466 87445098 21120118 124224939 124224940 99940435 99940436 45109785 121988 24998796);DSSTox:(DTXSID00585165);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137496625262	258.038	58	0.961	736165014791793886	736164162202965886	1754	
1	1	0.061	0.061	-126.282	1.000	1.000	62.157	C8H15NO4	[M - H]-	C8H14NO4-	QRUWNLWDXIBBCK	InChI=1S/C8H15NO4/c1-3-5(7(10)11)9-6(4-2)8(12)13/h5-6,9H,3-4H2,1-2H3,(H,10,11)(H,12,13)	2-[[(1S)-1-carboxypropyl]amino]butanoic acid	CCC(C(=O)O)NC(CC)C(=O)O	-1.400	23371094;154409410;59749620	PUBCHEM:(23371094 154409410 59749620)	2	188.092	58	0.970	736165004234726892	736164147921359721	1761	
1	1	0.147	0.147	-111.090	1.000	0.997	45.871	C11H16N2O5	[M - H]-	C11H15N2O5-	CYZRDMFUCRDFDY	InChI=1S/C11H16N2O5/c1-5-3-13(11(17)12-6(5)2)10-9(16)8(15)7(4-14)18-10/h3,7-10,14-16H,4H2,1-2H3	1-[3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-4,5-dimethylpyrimidin-2-one	CC1=CN(C(=O)N=C1C)C2C(C(C(O2)CO)O)O	-1.140	123308274	PUBCHEM:(123308274)	2	255.098	60	1.000	736165039403981748	736164161607374673	1780	
1	1	0.002	0.002	-162.269	0.961	0.962	53.899	C11H18O9S	[M - H]-	C11H17O9S-	CZIGMKPPGSFSIP	InChI=1S/C11H18O9S/c1-11(13,7-18-8-3-4-8)20-19-6-9(21(14,15)16)5-10(12)17-2/h3-4,8-9,13H,5-7H2,1-2H3,(H,14,15,16)	1-(1-Cycloprop-2-en-1-yloxy-2-hydroxypropan-2-yl)peroxy-4-methoxy-4-oxobutane-2-sulfonic acid	CC(COC1C=C1)(O)OOCC(CC(=O)OC)S(=O)(=O)O	-1.200	22981404	PUBCHEM:(22981404)	2	325.059	60	1.002	736165028918216396	736164173984766772	1785	
1	3	-Infinity	-Infinity	-557.512	0.015	0.019	25.423	C14H16N5O4	[M + CHO2 + H]-	C15H18N5O6-	NUIBUSYHCRTMQF	InChI=1S/C14H15N5O4/c1-22-9-4-3-8(5-10(9)23-2)6-18-7-19(21)11-12(18)16-14(15)17-13(11)20/h3-5,7H,6H2,1-2H3,(H3,15,16,17,20)/q-1	2-Amino-1,6-dihydro-9-(3,4-dimethoxybenzyl)-6-oxo-9H-purine 7-oxide	COC1=C(C=C(C=C1)CN2[CH]N(C3=C2N=C(NC3=O)N)[O-])OC	0.100	136863373	PUBCHEM:(136863373)	2	364.125	61	1.010	736165040871988830	736164179680632099	1786	
1	1	0.068	0.068	-40.031	1.000	1.000	14.645	C4H4O4	[M - H]-	C4H3O4-	HJSMYZNDVJUZJC	InChI=1S/C4H4O4/c5-1-3(2-6)4(7)8/h1-3H,(H,7,8)	2-Formyl-3-oxopropanoate	C(=O)C(C=O)C(=O)O	-0.800	19100435;57482974	PUBCHEM:(19100435 57482974)	2	115.003	61	1.013	736165004851289852	736164133732028519	1626	
1	1	-Infinity	-Infinity	-334.980	0.796	0.744	33.830	C11H21NO9S	[M - H]-	C11H20NO9S-	IEJWXLWPZIBCQF	InChI=1S/C11H21NO9S/c1-5(2)20-11-8(12-6(3)13)10(15)9(14)7(21-11)4-19-22(16,17)18/h5,7-11,14-15H,4H2,1-3H3,(H,12,13)(H,16,17,18)	(5-Acetamido-3,4-dihydroxy-6-propan-2-yloxyoxan-2-yl)methyl hydrogen sulfate	CC(C)OC1C(C(C(C(O1)COS(=O)(=O)O)O)O)NC(=O)C	-2.200	118300522	PUBCHEM:(118300522)	2	342.087	62	1.029	736165025743127038	736164177411513435	1806	
1	1	0.022	0.022	-213.610	1.000	1.000	72.013	C9H13NO4	[M - H]-	C9H12NO4-	GSQPAMGHVQOSQO	InChI=1S/C9H14NO4/c1-4-13-8(11)7(6-10-3)9(12)14-5-2/h6-7H,3-5H2,1-2H3/q+1	(3-Ethoxy-2-ethoxycarbonyl-3-oxopropylidene)-methylideneazanium	CCOC(=O)C(C=[N+]=C)C(=O)OCC	0.733	147236110	PUBCHEM:(147236110)	2	198.077	62	1.032	736165029765466181	736164149397754834	1809	
1	1	0.065	0.065	-114.449	0.999	1.000	17.393	C7H4ClNO3S2	[M - H]-	C7H3ClNO3S2-	SQGLQPBNEFQDNT	InChI=1S/C7H4ClNO3S2/c8-6-2-1-5(9-4-13)3-7(6)14(10,11)12/h1-3H,(H,10,11,12)	2-Chloro-5-isothiocyanatobenzenesulfonic acid	C1=CC(=C(C=C1N=C=S)S(=O)(=O)O)Cl	2.700	91738582	PUBCHEM:(91738582)	2	247.926	62	1.032	736165031078283896	736164160483301121	1808	
1	1	0.608	0.608	-4.682	1.000	0.987	27.016	C13H16O8	[M - H]-	C13H15O8-	TZPBMNKOLMSJPF	InChI=1S/C13H16O8/c14-5-8-9(15)10(16)11(17)13(21-8)20-7-4-2-1-3-6(7)12(18)19/h1-4,8-11,13-17H,5H2,(H,18,19)	2-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}benzoic acid	C1=CC=C(C(=C1)C(=O)O)OC2C(C(C(C(O2)CO)O)O)O	-0.886	101395340;4596190;7099939;7099940;7099941;7099942;7099943;7099944;7099945;7099946;141500929;54341952;54341953;139209098;151505	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0041271 HMDB0302794);SUPERNATURAL:(SN0364407);MESH:(151505 4596190 7099940);FooDB:(FDB006279 FDB021183);PUBCHEM:(101395340 4596190 7099939 7099940 7099941 7099942 7099943 7099944 7099945 7099946 141500929 54341952 54341953 139209098 151505);COCONUT:(CNP0303673);METACYC:(CPD-12628);PLANTCYC:(CPD-12628);CHEBI:(145670 176884 87766 145663);DSSTox:(DTXSID50908542 DTXSID901285581);LOTUS:(Q104393827);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	138297870446	299.077	62	1.039	736165042797175058	736164169035487647	1817	
1	2	0.047	0.047	-100.183	0.090	0.032	21.585	C13H26O10	[M - H]-	C13H25O10-	OIYHNBISHHLRKW	InChI=1S/C13H26O10/c1-5(6(17)2-14)12(7(18)3-15)23-13-11(21)10(20)9(19)8(4-16)22-13/h5-21H,2-4H2,1H3	3-methyl-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexane-1,2,5,6-tetrol	CC(C(CO)O)C(C(CO)O)OC1C(C(C(C(O1)CO)O)O)O	-3.800	157739186;157739188;77996704;71053096	PUBCHEM:(157739186 157739188 77996704 71053096)	2	341.145	63	1.048	736165040553221557	736164177302461521	1812	
1	1	0.100	0.100	-227.274	0.991	0.897	78.551	C12H17NO9	[M - H]-	C12H16NO9-	FYNYMBXBBRWDOF	InChI=1S/C12H17NO9/c1-3-19-11(17)13-7-9(15)8(14)6(22-10(7)16)5-21-12(18)20-4-2/h3-4,6-10,14-16H,1-2,5H2,(H,13,17)	[5-(Ethenoxycarbonylamino)-3,4,6-trihydroxyoxan-2-yl]methyl ethenyl carbonate	C=COC(=O)NC1C(C(C(OC1O)COC(=O)OC=C)O)O	-0.800	89231596	PUBCHEM:(89231596)	2	318.083	63	1.048	736165034786050507	736164172630006470	1820	
1	1	0.109	0.109	-128.760	1.000	1.000	52.303	C10H11NO5	[M - H]-	C10H10NO5-	CMFPGAFZPCBUKO	InChI=1S/C10H11NO5/c12-7-3-1-6(2-4-7)5-8(9(13)14)11-10(15)16/h1-4,8,11-12H,5H2,(H,13,14)(H,15,16)	Carboxy tyrosine	C1=CC(=CC=C1CC(C(=O)O)NC(=O)O)O	0.574	53728607;69568901	PUBCHEM:(53728607 69568901)	2	224.056	64	1.068	736165019128706674	736164154338645296	2586	
1	1	0.038	0.038	-75.549	1.000	1.000	23.732	C5H9NO6S	[M - H]-	C5H8NO6S-	JZLWHGKKAULHQK	InChI=1S/C5H9NO6S/c7-5(8)4-3(1-2-6-4)12-13(9,10)11/h3-4,6H,1-2H2,(H,7,8)(H,9,10,11)	(2S)-3-sulfooxypyrrolidine-2-carboxylic acid	C1CNC(C1OS(=O)(=O)O)C(=O)O	-3.700	57167051	PUBCHEM:(57167051)	2	210.007	64	1.072	736165016423379190	736164151528461416	1826	
1	1	0.379	0.379	-57.348	1.000	0.889	38.875	C15H17NO8	[M - H]-	C15H16NO8-	VZZSVZUINKFSIE	InChI=1S/C15H17NO8/c17-5-10-11(19)12(20)13(21)15(23-10)24-14(22)8-4-16-9-3-6(18)1-2-7(8)9/h1-4,10-13,15-21H,5H2	6-Hydroxyindole-3-Carboxylic Acid Beta-D-Glucopyranosyl Ester	C1=CC2=C(C=C1O)NC=C2C(=O)OC3C(C(C(C(O3)CO)O)O)O	-0.600	163017008;77499147;70678673;68436702	COCONUT:(CNP0292830);CHEBI:(65026);SUPERNATURAL:(SN0404664);PUBCHEM:(163017008 77499147 70678673 68436702);LOTUS:(Q115948310);KNAPSACK:(VZZSVZUINKFSIE-UHFFFAOYSA-N)	271581234	338.088	64	1.072	736165024170262195	736164176547486736	1825	
1	1	0.004	0.004	-349.095	0.390	0.249	22.951	C16H19O8PS	[M - H]-	C16H18O8PS-	BACQEWXQGHYYEU	InChI=1S/C16H19O8PS/c17-13-7-9-14(10-8-13)24-15-5-1-3-12(11-15)4-2-6-16(25(18,19)20)26(21,22)23/h1,3,5,7-11,16-17H,2,4,6H2,(H2,18,19,20)(H,21,22,23)	1-Phosphono-4-[3-(4-hydroxyphenoxy)phenyl]butylsulfonic Acid Tripotassium Salt	C1=CC(=CC(=C1)OC2=CC=C(C=C2)O)CCCC(P(=O)(O)O)S(=O)(=O)O	1.300	91934190;25222755	PUBCHEM:(91934190 25222755)	2	401.046	65	1.087	736165046244894821	736164184294366899	1828	
1	1	0.182	0.182	-56.375	1.000	1.000	64.828	C9H19O11P	[M - H]-	C9H18O11P-	HXTCAYGBDPWZFZ	InChI=1S/C9H19O11P/c10-1-4(12)3-18-21(16,17)20-9-8(15)7(14)6(13)5(2-11)19-9/h4-15H,1-3H2,(H,16,17)	2,3-dihydroxypropyl [(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] hydrogen phosphate	C(C1C(C(C(C(O1)OP(=O)(O)OCC(CO)O)O)O)O)O	-4.400	70415210	PUBCHEM:(70415210)	2	333.059	65	1.088	736165026598765477	736164175733791695	1832	
1	6	0.145	0.145	-99.220	0.042	0.013	22.633	C11H17N2O8P	[M - H]-	C11H16N2O8P-	PKJQLAZOOFOCPH	InChI=1S/C11H17N2O8P/c1-2-6-4-13(11(16)12-10(6)15)9-3-7(14)8(21-9)5-20-22(17,18)19/h4,7-9,14H,2-3,5H2,1H3,(H,12,15,16)(H2,17,18,19)	[5-(5-Ethyl-2,4-dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate	CCC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O	-1.204	14408740;6481845;92022188;3085112	PUBCHEMANNOTATIONBIO;BloodExposome:(6481845 3085112);MESH:(3085112);PUBCHEM:(14408740 6481845 92022188 3085112);DSSTox:(DTXSID60972017);PUBMED	137459925062	335.063	65	1.088	736165050611167760	736164176019004392	1831	
1	3	0.020	0.020	-340.794	0.021	0.048	9.599	C16H13N5O3	[M - H]-	C16H12N5O3-	XBVLRNRSDVDXRP	InChI=1S/C16H13N5O3/c1-20-10-17-19-15(20)13-4-2-3-5-14(13)18-16(22)11-6-8-12(9-7-11)21(23)24/h2-10H,1H3,(H,18,22)	N-[2-(4-methyl-1,2,4-triazol-3-yl)phenyl]-4-nitrobenzamide	CN1C=NN=C1C2=CC=CC=C2NC(=O)C3=CC=C(C=C3)[N+](=O)[O-]	1.800	40149868	PUBCHEM:(40149868)	2	322.093	66	1.094	736165019510388528	736164173150100206	1836	
1	1	0.070	0.070	-36.679	0.996	0.038	24.922	C7H15O9P	[M - H]-	C7H14O9P-	ZGUJVSPXPLZUQX	InChI=1S/C7H15O9P/c1-14-7-6(16-17(11,12)13)5(10)4(9)3(2-8)15-7/h3-10H,2H2,1H3,(H2,11,12,13)	[(3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-methoxyoxan-3-yl] dihydrogen phosphate	COC1C(C(C(C(O1)CO)O)O)OP(=O)(O)O	-3.100	66600926	PUBCHEM:(66600926)	2	273.038	66	1.100	736165046408472793	736164164442724382	1837	
1	1	0.058	0.058	-99.243	1.000	0.998	23.185	C6H12O4	[M - H]-	C6H11O4-	ILKVEOHPEXEIBO	InChI=1S/C6H12O4/c1-4(3-5(7)8)6(9)10-2/h4,6,9H,3H2,1-2H3,(H,7,8)	4-Hydroxy-4-methoxy-3-methylbutanoic acid	CC(CC(=O)O)C(O)OC	-0.200	60077242	PUBCHEM:(60077242)	2	147.066	67	1.114	736165015571934972	736164139767632280	1841	
1	1	0.007	0.007	-120.659	1.000	1.000	49.801	C13H24O6	[M - H]-	C13H23O6-	WLVSTBRAEWDPFB	InChI=1S/C13H24O6/c1-2-14-3-4-15-5-6-16-7-8-17-9-10-18-11-13-12-19-13/h2,13H,1,3-12H2	17,18-Epoxy-3,6,9,12,15-pentaoxa-1-octadecene	C=COCCOCCOCCOCCOCC1CO1	-0.100	15527223	PUBCHEM:(15527223)	2	275.151	67	1.116	736165030746933711	736164164954429510	1920	
1	1	0.401	0.401	-30.929	1.000	1.000	33.443	C4H8O5	[M - H]-	C4H7O5-	JPIJQSOTBSSVTP	InChI=1S/C4H8O5/c5-1-2(6)3(7)4(8)9/h2-3,5-7H,1H2,(H,8,9)	L-Threonate	C(C(C(C(=O)O)O)O)O	-2.100	86295172;20849007;5289463;5460407;21145021;126674110;10149650;55302699;151152;439535;3769187;2781043	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000613 HMDB0000943 HMDB0245425);MiMeDB:(MMDBc0054441 MMDBc0055858 MMDBc0000357 MMDBc0000380);BloodExposome:(131714145 439535 151152 2781043 5460407);SUPERNATURAL:(SN0171630);MESH:(151152 2781043 5460407);FooDB:(FDB022331 FDB030975);PUBCHEM:(86295172 20849007 5289463 5460407 21145021 126674110 10149650 55302699 151152 439535 3769187 2781043);COCONUT:(CNP0144827);NORMAN:(NS00015142);METACYC:(CPD-19876 CPD-19877 CPD-20046 L-THREONATE);PLANTCYC:(L-THREONATE);CHEBI:(49060 45912 15908 57561 49058 136591 37655 49059);KEGG:(C21649 C01620 C21593);DSSTox:(DTXSID001018040 DTXSID401224994 DTXSID40192337 DTXSID60223339);LOTUS:(Q27121459 Q27121458 Q3270244 Q27121461 Q27117218);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(JPIJQSOTBSSVTP-UHFFFAOYSA-N)	139376068990	135.030	68	1.126	736165032202357915	736164137360101649	2617	
1	1	0.050	0.050	-30.733	0.997	0.989	17.745	C6H13O9P	[M - H]-	C6H12O9P-	NBSCHQHZLSJFNQ	InChI=1S/C6H13O9P/c7-3-2(1-14-16(11,12)13)15-6(10)5(9)4(3)8/h2-10H,1H2,(H2,11,12,13)	Robison Ester	C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O	-4.200	42609823;154804321;101251820;21604864;21604865;4178491;4459709;9817215;9859975;159734909;159734910;146542296;146681138;16219407;23421200;23421197;23421199;135054589;135070792;51351673;51351674;129703999;163797039;129800866;134813555;102072969;124302956;124303605;162938850;66804219;156616945;89530481;89533633;100983220;92043642;92144442;92331698;92331699;70828590;92450038;10038266;25200774;25244236;10332946;10422797;10422798;12598269;90657928;72200063;44589902;44629605;11499884;59660207;59660208;10848963;208;5958;65127;439198;439284;439404;439427;440100;447096;449526;46936284;12314997;12315003;11536233;133556303;11651816;11651817;11701643;90087729;164575487;71048769;24802166	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0001078 HMDB0001401 HMDB0003498 HMDB0246205 HMDB0304312 HMDB0304534);MiMeDB:(MMDBc0054338 MMDBc0032130 MMDBc0034220 MMDBc0033192 MMDBc0029546 MMDBc0031742 MMDBc0029643 MMDBc0054437 MMDBc0030312 MMDBc0029717);BloodExposome:(92043642 439427 5958 447096 65127 439284);SUPERNATURAL:(SN0241162);MESH:(65127 439198 447096);FooDB:(FDB022411 FDB030772 FDB031265 FDB031291);PUBCHEM:(42609823 154804321 101251820 21604864 21604865 4178491 4459709 9817215 9859975 159734909 159734910 146542296 146681138 16219407 23421200 23421197 23421199 135054589 135070792 51351673 51351674 129703999 163797039 129800866 134813555 102072969 124302956 124303605 162938850 66804219 156616945 89530481 89533633 100983220 92043642 92144442 92331698 92331699 70828590 92450038 10038266 25200774 25244236 10332946 10422797 10422798 12598269 90657928 72200063 44589902 44629605 11499884 59660207 59660208 10848963 208 5958 65127 439198 439284 439404 439427 440100 447096 449526 46936284 12314997 12315003 11536233 133556303 11651816 11651817 11701643 90087729 164575487 71048769 24802166);COCONUT:(CNP0209092);NORMAN:(NS00015226 NS00069763);METACYC:(1-3-Fucan ALPHA-GLC-6-P CPD-15711 CPD-15712 D-glucopyranose-6-phosphate D-HEXOSE-6-PHOSPHATE Disaccharide-phosphates Gamma-linolenoyl-groups GLC-6-P Iso-dihydrocarvones L-sorbopyranose-1-phosphate MANNOSE-6P Mycolipodienoic-Acids Pentacyclic-triterpenoids Pyoverdines Quinoline-MIAs rRNA-Containing-2-O-Methylguanosine Terpenoid-Indole-Alkaloids);PLANTCYC:(|D-glucopyranose-6-phosphate| CPD-15979 GLC-6-P ALPHA-GLC-6-P);CHEBI:(178383 48066 61567 17719 61667 4170 58225 61548 49728 136602 58247 43896 91004 41076 58735 4141 47944 182132 17665 60332 134068);KEGG:(C03735 C02965 C00275 C00092 C02962 C00668 C01113 C01172);DSSTox:(DTXSID00233295 DTXSID00649059 DTXSID101263177 DTXSID101273823 DTXSID10889328 DTXSID20585167 DTXSID20955927 DTXSID30861585 DTXSID50954685);LOTUS:(Q27102553 Q27120416 Q105176967 Q32038966 Q36461529 Q27102512 Q259546);YMDB:(YMDB00947 YMDB00242 YMDB00966 YMDB00311 YMDB02311);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(NBSCHQHZLSJFNQ-UHFFFAOYSA-N)	139376134526	259.022	68	1.128	736165028209378847	736164162496567181	1869	
1	1	0.316	0.316	-64.102	0.988	0.978	38.641	C9H18O10S	[M - H]-	C9H17O10S-	QZRBPITZKIMKIG	InChI=1S/C9H18O10S/c10-4(3-20(15,16)17)1-18-2-5-6(11)7(12)8(13)9(14)19-5/h4-14H,1-3H2,(H,15,16,17)	2-Hydroxy-3-[(3,4,5,6-tetrahydroxyoxan-2-yl)methoxy]propane-1-sulfonic acid	C(C1C(C(C(C(O1)O)O)O)O)OCC(CS(=O)(=O)O)O	-4.300	129126072	PUBCHEM:(129126072)	2	317.054	68	1.128	736165052213392585	736164172437068471	1870	
1	1	-Infinity	-Infinity	-92.301	0.949	0.971	38.058	C4H6O11	[M - H]-	C4H5O11-	JGDGKPZGNGCTOW	InChI=1S/C4H6O11/c1-3-5-7-9-11-13-15-14-12-10-8-6-4-2/h3-4H,1-2H2	Ethenoxyperoxyperoxyperoxyperoxyperoxyethene	C=COOOOOOOOOOOC=C	2.000	21354914	PUBCHEM:(21354914)	2	228.984	68	1.130	736165054360877388	736164155798263198	1891	
1	1	0.093	0.093	-23.490	1.000	1.000	45.176	C6H15O8P	[M - H]-	C6H14O8P-	XGZWQQYEKWDDAQ	InChI=1S/C6H15O8P/c7-1-5(10)4-13-15(11,12)14-6(2-8)3-9/h5-10H,1-4H2,(H,11,12)	Glycerol 2-phosphoglycerol	C(C(CO)OP(=O)(O)OCC(CO)O)O	-3.600	134021	MESH:(134021);PUBCHEM:(134021);DSSTox:(DTXSID00932493);PUBMED:(null)	137438953542	245.043	68	1.130	736165049914913013	736164159606691525	1879	
1	1	0.978	0.978	-6.977	1.000	1.000	59.330	C9H17NO5	[M - H]-	C9H16NO5-	GHOKWGTUZJEAQD	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	Pantothenate	CC(C)(CO)C(C(=O)NCCC(=O)O)O	-1.100	101257666;6997253;163322206;5191579;163581050;5748353;153694116;153694117;153706517;988;6613;167945;133686971;90479988;57074123;71310749	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000210 HMDB0250782);MiMeDB:(MMDBc0000069);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(5748353 988 6613);SUPERNATURAL:(SN0105946);HSDB:(79-83-4 867-81-2);MESH:(6613);FooDB:(FDB008322 FDB030151);PUBCHEM:(101257666 6997253 163322206 5191579 163581050 5748353 153694116 153694117 153706517 988 6613 167945 133686971 90479988 57074123 71310749);GNPS:(CCMSLIB00003137028);COCONUT:(CNP0153142);NORMAN:(NS00013937 NS00069968 NS00069969 NS00079867);METACYC:(PANTOTHENATE);PLANTCYC:(PANTOTHENATE);CHEBI:(46905 7916 16454 29032);KEGG:(C00864);DSSTox:(DTXSID4047173 DTXSID7047229 DTXSID901014233 DTXSID9023417);LOTUS:(Q179894 Q63390527);YMDB:(YMDB00203);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(GHOKWGTUZJEAQD-UHFFFAOYSA-N)	139577465726	218.103	68	1.132	736165022014389048	736164153638196473	1889	
