structurePerIdRank	formulaRank	ConfidenceScoreExact	ConfidenceScoreApproximate	CSI:FingerIDScore	ZodiacScore	SiriusScoreNormalized	SiriusScore	molecularFormula	adduct	precursorFormula	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	9	0.117	0.117	-206.266	0.013	0.169	46.435	C16H29NO13	[M + CH2O2 - H]-	C17H30NO15-	YSQSTJJFVSQQPA	InChI=1S/C16H29NO13/c1-4(20)7(15(26)27)17-14-11(24)10(23)13(6(3-19)28-14)30-16-12(25)9(22)8(21)5(2-18)29-16/h4-14,16-25H,2-3H2,1H3,(H,26,27)	(2S,3R)-2-[[(3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]amino]-3-hydroxybutanoic acid	CC(C(C(=O)O)NC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)O)O	-7.400	139920712	PUBCHEM:(139920712)	2	488.162	37	0.617	757860207926588530	757859800949058378	1895	
1	2	-Infinity	-Infinity	-230.936	0.011	0.010	57.806	C10H14FN5O3S	[M - H]-	C10H13FN5O3S-	JOSRMKRQHNMZMH	InChI=1S/C10H14FN5O3S/c1-6-13-14-9-2-7(3-16(6)9)10(17)12-8-4-15(5-8)20(11,18)19/h7-8H,2-5H2,1H3,(H,12,17)	3-[(3-methyl-6,7-dihydro-5H-pyrrolo[2,1-c][1,2,4]triazole-6-carbonyl)amino]azetidine-1-sulfonyl fluoride	CC1=NN=C2N1CC(C2)C(=O)NC3CN(C3)S(=O)(=O)F	-1.200	166419715	PUBCHEM:(166419715)	2	302.073	37	0.618	757860209742723061	757859801016167247	1916	
1	1	0.033	0.033	-259.488	1.000	1.000	80.631	C11H17N5O5S	[M - H]-	C11H16N5O5S-	CJRNTBBYWWKFIC	InChI=1S/C11H17N5O5S/c1-15-9-8(10(17)16(2)11(15)18)13-7(14-9)6-12-22(19,20)5-4-21-3/h12H,4-6H2,1-3H3,(H,13,14)	N-[(1,3-dimethyl-2,6-dioxo-7H-purin-8-yl)methyl]-2-methoxyethanesulfonamide	CN1C2=C(C(=O)N(C1=O)C)NC(=N2)CNS(=O)(=O)CCOC	-1.600	91947935	PUBCHEM:(91947935)	2	330.086	37	0.622	757860219737753966	757859801091664724	1952	
1	3	0.207	0.207	-116.078	0.025	0.471	48.836	C15H27NO13	[M + CH2O2 - H]-	C16H28NO15-	PJAGMOWUXJNHMK	InChI=1S/C15H27NO13/c16-4(13(24)25)3-26-14-11(23)9(21)12(6(2-18)28-14)29-15-10(22)8(20)7(19)5(1-17)27-15/h4-12,14-15,17-23H,1-3,16H2,(H,24,25)	O-[4-O-(beta-D-Galactopyranosyl)-beta-D-glucopyranosyl]-L-serine	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OCC(C(=O)O)N)CO)O)O)O)O	-7.800	101245050;162430051;9954346;144594636;126702430;126702439	PUBCHEM:(101245050 162430051 9954346 144594636 126702430 126702439)	2	474.146	38	0.627	757860209113577140	757859801305574243	2021	
1	1	0.158	0.158	-27.019	0.697	0.000	82.314	C12H22O11	[M + Cl]-	C12H22ClO11-	PVXPPJIGRGXGCY	InChI=1S/C12H22O11/c13-1-4-6(15)8(17)9(18)11(22-4)21-2-5-7(16)10(19)12(20,3-14)23-5/h4-11,13-20H,1-3H2	Palatinose	C(C1C(C(C(C(O1)OCC2C(C(C(O2)(CO)O)O)O)O)O)O)O	-4.408	95048713;95048714;95048715;118968873;118973954;163199100;16218587;135296251;22836602;58183855;160242897;160324722;140707454;126970044;10125936;153829299;123889977;68375602;11279303;93971;26470608;26470610;439559;3749604;91452818;11602584;57015141;57467888;2724334;24802445	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0256083);MiMeDB:(MMDBc0000287);BloodExposome:(52994241 439559 10125936);SUPERNATURAL:(SN0296544);MESH:(439559 2724334 3749604 24802445 163199100);PUBCHEM:(95048713 95048714 95048715 118968873 118973954 163199100 16218587 135296251 22836602 58183855 160242897 160324722 140707454 126970044 10125936 153829299 123889977 68375602 11279303 93971 26470608 26470610 439559 3749604 91452818 11602584 57015141 57467888 2724334 24802445);GNPS:(CCMSLIB00003135605 CCMSLIB00003134615 CCMSLIB00003135233);COCONUT:(CNP0263773);NORMAN:(NS00052994);METACYC:(Mannosyl5-N-acetyl-glucosamine2-R CPD-13545 Cucurbitacins 2-Benzopyrans Phosphatidates-34-1 Salinosporamides CPD-20122 O-mannopyranosyl-alpha-13-O-mannopyranos PEPTIDAMIDE-CPD CPD-12548 Bacteriochlorophyllide-d PENTOSE-5-PHOSPHATES Seminolipids CPD-230 CPD-20123 N-arachidonoyl-PE Protein-Arginine-Imidazolidine);CHEBI:(18394 181759 47999 47998 178403);KEGG:(C01742);DSSTox:(DTXSID001269065 DTXSID101028294 DTXSID40206746 DTXSID901269129 DTXSID90929736);LOTUS:(Q27103048);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null)	138973288814	377.085	38	0.628	757860205074460587	757859801381071720	2066	
1	3	0.014	0.014	-318.129	0.031	0.031	34.731	C19H15N3O6	[M - H]-	C19H14N3O6-	RNXYSZNGHUFQEP	InChI=1S/C19H15N3O6/c23-21(24)16-8-1-3-10-18(16)27-12-14-6-5-7-15(20-14)13-28-19-11-4-2-9-17(19)22(25)26/h1-11H,12-13H2	2,6-Bis[(2-nitrophenoxy)methyl]pyridine	C1=CC=C(C(=C1)[N+](=O)[O-])OCC2=NC(=CC=C2)COC3=CC=CC=C3[N+](=O)[O-]	3.500	12413731	PUBCHEM:(12413731)	2	380.085	38	0.628	757860216646550889	757859801456569197	2073	
1	1	0.282	0.282	-15.748	1.000	1.000	137.205	C12H22O11	[M - H]-	C12H21O11-	HDTRYLNUVZCQOY	InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2	Mycose	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O	-4.200	118907360;101112665;21550669;21550670;21581143;21633294;134472968;124896890;124896891;124896892;124896893;58863068;51576595;51576810;51579139;51579421;67987016;67245415;9840965;53393674;53393774;156107240;5321995;5321996;5321997;118137522;53871974;53871972;53871973;53871975;53871976;53871978;53871979;53871980;118362244;118362247;118362312;118362314;22524534;22814150;22882169;69715361;69921592;58213449;7567208;7568941;7568945;7568949;7568953;21340501;101520705;102144874;101592001;102216879;101713947;101714427;102358021;144918344;162947042;162947043;162947044;6101927;146017839;66782500;156614216;156614242;156661167;89611496;89770228;89888870;89988126;89989620;100943801;140747075;140747076;140868032;70899488;70912444;70927147;91696341;10088795;91855250;10286734;10405207;10450108;641622;641623;641628;122630561;122630564;122630565;122630567;122630568;122630570;122630573;122630575;122630579;122630581;122630582;122630585;122630589;90693018;165412550;165412551;165412581;165412582;165412947;165412948;165413004;89443239;90988804;132109186;132109187;123804357;68200247;68356186;68356187;68361010;68366980;68397078;139025140;45109765;45109790;70386981;70386984;70422664;10783457;10871590;10925912;1143;7427;26470604;26470605;25796499;25796500;25796501;25796502;46916361;46916403;91168237;91188557;12304616;11968999;11969000;18638133;18652485;18667086;90415516;71034150;71179347;71189237;71217107;71229164;57123435;71309828;71309872;57194632;44119912;44158049;57540272;24802549;24824402;68762298;68977346;68979673	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000975 HMDB0029880);MiMeDB:(MMDBc0000177 MMDBc0032877);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(1143 7427 57123435 181978);SUPERNATURAL:(SN0122859);MESH:(7427);FooDB:(FDB001114 FDB001115 FDB031220);PUBCHEM:(118907360 101112665 21550669 21550670 21581143 21633294 134472968 124896890 124896891 124896892 124896893 58863068 51576595 51576810 51579139 51579421 67987016 67245415 9840965 53393674 53393774 156107240 5321995 5321996 5321997 118137522 53871974 53871972 53871973 53871975 53871976 53871978 53871979 53871980 118362244 118362247 118362312 118362314 22524534 22814150 22882169 69715361 69921592 58213449 7567208 7568941 7568945 7568949 7568953 21340501 101520705 102144874 101592001 102216879 101713947 101714427 102358021 144918344 162947042 162947043 162947044 6101927 146017839 66782500 156614216 156614242 156661167 89611496 89770228 89888870 89988126 89989620 100943801 140747075 140747076 140868032 70899488 70912444 70927147 91696341 10088795 91855250 10286734 10405207 10450108 641622 641623 641628 122630561 122630564 122630565 122630567 122630568 122630570 122630573 122630575 122630579 122630581 122630582 122630585 122630589 90693018 165412550 165412551 165412581 165412582 165412947 165412948 165413004 89443239 90988804 132109186 132109187 123804357 68200247 68356186 68356187 68361010 68366980 68397078 139025140 45109765 45109790 70386981 70386984 70422664 10783457 10871590 10925912 1143 7427 26470604 26470605 25796499 25796500 25796501 25796502 46916361 46916403 91168237 91188557 12304616 11968999 11969000 18638133 18652485 18667086 90415516 71034150 71179347 71189237 71217107 71229164 57123435 71309828 71309872 57194632 44119912 44158049 57540272 24802549 24824402 68762298 68977346 68979673);GNPS:(CCMSLIB00003139085 CCMSLIB00000578164);COCONUT:(CNP0217590);NORMAN:(NS00015235);METACYC:(TREHALOSE CPD1A0-6176 ALPHABETA-TREHALOSE);PLANTCYC:(TREHALOSE);CHEBI:(39245 150534 153108 156612 146582 39244 16551 140775 27082);KEGG:(C01083);DSSTox:(DTXSID001317551 DTXSID101297160 DTXSID3047972 DTXSID3048102);LOTUS:(Q104167739 Q105026544 Q105026543 Q27119787 Q421773);YMDB:(YMDB00008);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(HDTRYLNUVZCQOY-UHFFFAOYSA-N)	139577465214	341.108	38	0.630	757860206919955097	757859801523678066	2100	
1	1	0.072	0.054	-34.374	0.998	0.997	107.374	C12H21O11	[M + CHO2 + H]-	C13H23O13-	GMBYVEQGMBYVFI	InChI=1S/C12H21O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h4-20H,1-2H2	1-O-[(2alpha-(Hydroxymethyl)-4alpha,5beta,6alpha-trihydroxy-3,4,5,6-tetrahydro-2H-pyran)-3beta-yl]-beta-D-glucopyranose-5-ylradical	C(C1C(C(C(C(O1)O)O)O)OC2C(C(C([C](O2)CO)O)O)O)O	-4.700	100974149;100974151	PUBCHEM:(100974149 100974151)	2	387.114	38	0.630	757860219062470789	757859801594981239	2102	
1	1	-Infinity	-Infinity	-204.225	1.000	1.000	110.605	C7H15ClO7	[M - H]-	C7H14ClO7-	OYCPJIADTNSSOM	InChI=1S/C7H15ClO7/c1-4-12-7(13-5-2,14-6-3)15-8(9,10)11/h4-6H2,1-3H3	Triethoxymethyl perchlorate	CCOC(OCC)(OCC)OCl(=O)(=O)=O	3.600	134893142	PUBCHEM:(134893142)	2	245.043	38	0.632	757860221759409487	757859801666284412	2133	
1	1	0.039	0.039	-52.815	1.000	1.000	143.843	C6H11O6	[M + CHO2 + H]-	C7H13O8-	AKUXYAZICHZWRR	InChI=1S/C6H11O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h1-11H	alpha-D-Glucopyranose-6-ylradical	[CH](C1C(C(C(C(O1)O)O)O)O)O	-2.600	100974138;100974143	PUBCHEM:(100974138 100974143)	2	225.061	38	0.635	757860200469112153	757859801737587585	2170	
1	1	0.034	0.034	-70.068	0.559	0.250	127.068	C7H10O7	[M - CH2O3 - H]-	C6H7O4-	OTITVBGUFDQVND	InChI=1S/C7H10O7/c8-1-3(10)5(12)7(14)6(13)4(11)2-9/h1-3,5-7,10,12-14H	Carbonyl glucose	C(=O)C(C(C(C(C(=O)C=O)O)O)O)O	-2.615	137185803	PUBCHEM:(137185803)	2	143.035	38	0.637	757860191535240623	757859801880193931	2189	
1	2	0.222	0.222	-24.565	0.352	0.333	71.041	C6H8O6	[M - CH2O3 - H]-	C5H5O3-	OGLCQHRZUSEXNB	InChI=1S/C6H8O6/c7-1-3-4(12-5(1)9)2(8)6(10)11-3/h1-5,7-9H	3,5,6-trihydroxy-hexahydrofuro[3,2-b]furan-2-one	C1(C2C(C(C(=O)O2)O)OC1O)O	-2.100	154825187;58915380;58978901;6551066;6971257;6971256;40468025;40468026;53384898;156290955;137967126;7058164;59063996;16760203;139515769;10176345;129373309;129405133;89182491;89203942;89224027;89231993;141668609;89344992;93481339;131700162;68361892;11116575;11126795;11378805;92980656;59771446;10888443;123134521;3483;6130;439782;46780443;1152360;12310781;12310782;12310787;91461010;91488002;131062660;133634297;133688423;11861120;11862130;71317103;57557851;2724333	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0261065);HMDB:(HMDB0006355);MiMeDB:(MMDBc0047951);BloodExposome:(3483);CHEBI:(90764);SUPERNATURAL:(SN0264735);MESH:(3483 11126795);FooDB:(FDB023903);PUBCHEM:(154825187 58915380 58978901 6551066 6971257 6971256 40468025 40468026 53384898 156290955 137967126 7058164 59063996 16760203 139515769 10176345 129373309 129405133 89182491 89203942 89224027 89231993 141668609 89344992 93481339 131700162 68361892 11116575 11126795 11378805 92980656 59771446 10888443 123134521 3483 6130 439782 46780443 1152360 12310781 12310782 12310787 91461010 91488002 131062660 133634297 133688423 11861120 11862130 71317103 57557851 2724333);DSSTox:(DTXSID10747858 DTXSID501018940 DTXSID6041844);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	139107237998	113.024	38	0.638	757860208635426234	757859801951497104	1140	
1	1	-Infinity	-Infinity	-37.117	0.995	0.996	144.365	C6H13ClO6	[M - H]-	C6H12ClO6-	WWCMKOONCCZFPC	InChI=1S/C6H13ClO6/c7-6(13)5(12)4(11)3(10)2(9)1-8/h2-6,8-13H,1H2	(2R,3S,4R,5R)-1-chlorohexane-1,2,3,4,5,6-hexol	C(C(C(C(C(C(O)Cl)O)O)O)O)O	-2.083	118497193;129647851;129705377;54452793	PUBCHEM:(118497193 129647851 129705377 54452793)	2	215.032	38	0.638	757860203145079648	757859802026994581	2200	
1	2	0.053	0.053	-88.174	0.035	0.006	41.506	C6H13NO9	[M - H]-	C6H12NO9-	RPAOZODETNAHFC	InChI=1S/C6H13NO9/c8-1-2(9)3(10)4(11)5(12)6(13)16-7(14)15/h2-6,8-13H,1H2	d-Sorbitol nitrate	C(C(C(C(C(C(O)O[N+](=O)[O-])O)O)O)O)O	-3.200	129650936;129689502;129723985;129771790	PUBCHEM:(129650936 129689502 129723985 129771790)	2	242.051	38	0.638	757860194244762162	757859802098297754	2201	
1	1	0.081	0.081	-68.586	1.000	0.167	116.759	C6H8O4	[M + H2O - H]-	C6H9O5-	XSYMIGQPHRRODH	InChI=1S/C6H8O4/c7-2-4-1-5(8)6(9)3-10-4/h1,3,5,7-9H,2H2	6-(Hydroxymethyl)-4H-pyran-3,4-diol	C1=C(OC=C(C1O)O)CO	-1.400	89097284	PUBCHEM:(89097284)	2	161.045	38	0.638	757860185000511599	757859802245098404	2216	
1	1	0.033	0.033	-28.100	1.000	1.000	102.713	C6H12O6	[M - H]-	C6H11O6-	BJHIKXHVCXFQLS	InChI=1S/C6H12O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3,5-9,11-12H,1-2H2	Fructose	C(C(C(C(C(=O)CO)O)O)O)O	-3.200	101274261;102525471;155920111;87203108;87883498;15559364;15559365;15559366;15559367;15975980;5460024;129641800;102026061;137245726;137245727;137262659;162642234;126737088;140650818;100938761;100938762;100938763;100938764;100938765;140851906;56846514;88364517;165412448;165412449;165412655;165412961;165412960;165412962;165412963;165412964;165412965;165412966;165412967;165412968;165412969;89357936;131865562;131873541;131874863;131876625;131877172;131879660;131879643;131879644;131879645;131879646;131879659;131880599;131885780;11458041;153456496;10965117;1101;5984;6904;90008;92092;107428;11961810;90194848;90471261;71310259	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0246950);MiMeDB:(MMDBc0054522 MMDBc0056052 MMDBc0000290 MMDBc0054524 MMDBc0047853);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(92092 88666521 6904 107428 5984 1101 90008 5460024);SUPERNATURAL:(SN0027113);HSDB:(87-79-6);MESH:(5984 6904 90008 92092 107428);PUBCHEM:(101274261 102525471 155920111 87203108 87883498 15559364 15559365 15559366 15559367 15975980 5460024 129641800 102026061 137245726 137245727 137262659 162642234 126737088 140650818 100938761 100938762 100938763 100938764 100938765 140851906 56846514 88364517 165412448 165412449 165412655 165412961 165412960 165412962 165412963 165412964 165412965 165412966 165412967 165412968 165412969 89357936 131865562 131873541 131874863 131876625 131877172 131879660 131879643 131879644 131879645 131879646 131879659 131880599 131885780 11458041 153456496 10965117 1101 5984 6904 90008 92092 107428 11961810 90194848 90471261 71310259);GNPS:(CCMSLIB00000578370);COCONUT:(CNP0188953);NORMAN:(NS00069024 NS00078823 NS00080415 NS00082389);METACYC:(Rhamnose Cycloisomaltooligosaccharides CPD-26021 D-tagatose D-Psicose Protein-3-Hydroxy-L-Arginines Lactosyl-Ceramides CPD-15825 Ganglioside-GQ1b Glycosylated-Dolichols Cysteine-Desulfurase-L-cysteine Guanido-Compounds Ganglioside-GQ1c CPD-8525 C-nitro-compounds GlcCer-34-1-2s CPD-15616 Fructose Furans CPD-15382 POLY-GLUCOSYLATED-GLYCOGENINS D-sorbose Phenylpropanoids Tagatose L-Psicose CPD-17292 CPD-15526 Nucleoside-3-5-bisphosphate CPD-9570 TAGATOSE Menaquinols CPD-24954 L-sorbose FRU CPD-9093 Hemes Resolvins Ket0-D-Psicose SORBOSE L-Tagatose DNA-With-GO-A-Mismatch CPD-24970 23S-rRNA-N1-methylguanine748 L-Galactose 5-Methylcytosine-40-tRNA-Precursors);PLANTCYC:(CPD-15382);CHEBI:(134275 27605 37724 48095 27922 145026 13172 47693 13022);KEGG:(C01452 C21523 C10906);DSSTox:(DTXSID101018679 DTXSID1048704 DTXSID201337628 DTXSID30474831 DTXSID5023081 DTXSID50859146 DTXSID60420083 DTXSID901018792 DTXSID901318451);LOTUS:(Q414089 Q27108962 Q104937092 Q122043 Q423198 Q378611);YMDB:(YMDB00657);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(BJHIKXHVCXFQLS-UHFFFAOYSA-N)	139040594814	179.056	38	0.638	757860201161172766	757859802312207273	2217	
1	1	0.431	0.431	-8.776	1.000	1.000	87.822	C6H12O7	[M - H]-	C6H11O7-	RGHNJXZEOKUKBD	InChI=1S/C6H12O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h2-5,7-11H,1H2,(H,12,13)	Gulonate	C(C(C(C(C(C(=O)O)O)O)O)O)O	-3.400	4134252;58969553;9794176;9891231;9891369;6857417;6857680;40468191;40468192;87722907;5311443;5459956;5459986;5460054;5461127;51397482;129673246;134694907;134944020;134944021;38988608;6419706;40768247;16757726;140625535;3032299;3085666;3246006;3246058;88304923;148549368;90738010;165412478;165412851;89382046;90910290;153695909;153712855;153712856;54265261;123890911;13767387;11479470;139025120;130342597;604;10690;128869;152304;193325;439315;12310779;12310780;117972898;90470114;44153679;44229140;44457530	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0303730 HMDB0000625 HMDB0003290 HMDB0000565 HMDB0303731 HMDB0253886 HMDB0242119);MiMeDB:(MMDBc0000288 MMDBc0032150 MMDBc0029790 MMDBc0031919 MMDBc0030054 MMDBc0054433 MMDBc0031681 MMDBc0000354 MMDBc0000124 MMDBc0030057);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(3246006 10690 16760467 152304 23672301 23684902 517056 6857417 128869 3085666 604 6419706);SUPERNATURAL:(SN0324550);HSDB:(299-27-4 10361-31-6 526-95-4);MESH:(604 10690 128869 152304 193325 439315 3246006 5459956 5460054 6419706 6857417 6857680 9891369);FooDB:(FDB001855 FDB001980 FDB016203 FDB020125 FDB020126 FDB020175 FDB022122 FDB023136);PUBCHEM:(4134252 58969553 9794176 9891231 9891369 6857417 6857680 40468191 40468192 87722907 5311443 5459956 5459986 5460054 5461127 51397482 129673246 134694907 134944020 134944021 38988608 6419706 40768247 16757726 140625535 3032299 3085666 3246006 3246058 88304923 148549368 90738010 165412478 165412851 89382046 90910290 153695909 153712855 153712856 54265261 123890911 13767387 11479470 139025120 130342597 604 10690 128869 152304 193325 439315 12310779 12310780 117972898 90470114 44153679 44229140 44457530);GNPS:(CCMSLIB00000578379);COCONUT:(CNP0198480);NORMAN:(NS00008847 NS00069411 NS00076293 NS00077464 NS00079405 NS00083140 NS00087535 NS00096415);METACYC:(CPD3IU-484 CPD3IU-25 CPD0-1083 CPD-14805 PHOSPHO-ENOL-PYRUVATE CPD3IU-6 B-HEP-1:5 D-GALACTONATE CPD-16836 GLUCONATE CPD3IU-24 CPD3IU-142 CPD0-1197 CPD-24869 1-RADYL-2-ACYL-SN-GLYCERO-3-PHOSPHOETHAN CPD3IU-13 44-DIMETHYL-824-CHOLESTADIENOL CPD1UA-5657 UBIQUINONE-9 L-IDONATE L-GULONATE D-ALTRONATE CPD-17716 CPD-14807 LACTALD CPD3IU-1524);PLANTCYC:(L-IDONATE L-GULONATE CPD0-1083 GLUCONATE);CHEBI:(87753 16154 17767 37425 46644 53071 18391 86359 17796 33198 16534 33076 13115 32032 17360 21336 192972 12931 84997);KEGG:(C00817 C00880 C15930 C00257 C00770 C00514 C00800);DSSTox:(DTXSID10908503 DTXSID201317688 DTXSID20174090 DTXSID20873874 DTXSID20873879 DTXSID301045955 DTXSID40209656 DTXSID40331426 DTXSID60896805 DTXSID701316380 DTXSID701318867 DTXSID7027170 DTXSID7029617 DTXSID70956520 DTXSID801317486 DTXSID8027169 DTXSID8042000 DTXSID901317265);LOTUS:(Q27120662 Q27453292 Q27159899 Q27101959 Q407569 Q27104257 Q105235847);YMDB:(YMDB00383);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null);KNAPSACK:(RGHNJXZEOKUKBD-UHFFFAOYSA-N)	139577465726	195.051	40	0.662	757860189991736028	757859802450619315	3317	
1	4	0.066	0.066	-124.880	0.074	0.066	17.638	C7H5N5O6	[M - H]-	C7H4N5O6-	ZKTDSSAOWJBNDY	InChI=1S/C7H5N5O6/c1-8-9-7-5(11(15)16)2-4(10(13)14)3-6(7)12(17)18/h2-3,9H,1H2	Methylene-2,4,6-trinitrophenylhydrazine	C=NNC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]	3.400	129805887	PUBCHEM:(129805887)	2	254.015	40	0.662	757860206982869697	757859802526116792	2336	
1	1	0.035	0.035	-48.712	0.996	0.250	42.393	C5H4O3	[M + H2O - H]-	C5H5O4-	HKPXLDLEWBPXFW	InChI=1S/C5H4O3/c1-2-3-4(6)5(7)8/h1H3,(H,7,8)	2-Oxopent-3-ynoate	CC#CC(=O)C(=O)O	0.700	18370506;18370507	MESH:(18370507);PUBCHEM:(18370506 18370507);DSSTox:(DTXSID30593197);PUBMED:(null)	137438953542	129.019	40	0.663	757860190088205081	757859802605808573	2391	
1	1	-Infinity	-Infinity	-136.371	1.000	1.000	133.636	C6H5O6	[M + CHO2 + H]-	C7H7O8-	KJHJAFPMBCOPRR	InChI=1S/C6H5O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h7-11H	4-Oxylatotetrahydroxyphenoxy radical	C1(=C(C(=C(C(=C1O)O)[O])O)O)O	-0.200	102481140;102481141	PUBCHEM:(102481140 102481141)	2	219.014	40	0.663	757860195008125910	757859802681306050	2362	
1	1	0.083	0.081	-27.008	0.984	1.000	153.591	C6H8O7	[M + Cl]-	C6H8ClO7-	XECPAIJNBXCOBO	InChI=1S/C6H8O7/c7-1-2(8)6(12)13-4(1)3(9)5(10)11/h1-4,7-9H,(H,10,11)	2-(3,4-dihydroxy-5-oxooxolan-2-yl)-2-hydroxyacetic acid	C1(C(C(=O)OC1C(C(=O)O)O)O)O	-1.800	118987465;101241797;9837008;6575938;40488244;146670356;16219942;16396806;7004284;6353613;146359520;126969100;92132382;91666371;91746265;91825577;10397687;60003530;60003531;89022742;90658314;90658315;164088621;131707139;1801447;1801448;24208754;45039347;92982280;10867165;10888761;13035175;13035176;13035177;13035178;78997;102327;122306;46781935;131196209;11873518;11873519	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0041862);MiMeDB:(MMDBc0054426 MMDBc0054432);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(122306 91666371);SUPERNATURAL:(SN0427684);MESH:(122306 91746265);FooDB:(FDB098184 FDB098185);PUBCHEM:(118987465 101241797 9837008 6575938 40488244 146670356 16219942 16396806 7004284 6353613 146359520 126969100 92132382 91666371 91746265 91825577 10397687 60003530 60003531 89022742 90658314 90658315 164088621 131707139 1801447 1801448 24208754 45039347 92982280 10867165 10888761 13035175 13035176 13035177 13035178 78997 102327 122306 46781935 131196209 11873518 11873519);COCONUT:(CNP0347619);NORMAN:(NS00049807);METACYC:(CPD-16522 CPD-17141);CHEBI:(85317 166553 85805 85532 85336);KEGG:(C20896 C21095);DSSTox:(DTXSID201311466 DTXSID40585265 DTXSID60675970);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	139174611310	226.996	40	0.663	757860191363274056	757859802760997831	2393	
1	1	0.147	0.147	-20.603	0.973	0.625	11.761	C4H2O4	[M - H]-	C4HO4-	YTIVTFGABIZHHX	InChI=1S/C4H2O4/c5-3(6)1-2-4(7)8/h(H,5,6)(H,7,8)	Acetylenedicarboxylic Acid	C(#CC(=O)O)C(=O)O	0.100	4220380;87229016;4534582;102174757;102174929;16718161;371;12224816;12224819;71309306;57922370	PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0247933);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(371);SUPERNATURAL:(SN0459686);MESH:(371);PUBCHEM:(4220380 87229016 4534582 102174757 102174929 16718161 371 12224816 12224819 71309306 57922370);COCONUT:(CNP0197927);NORMAN:(NS00024629 NS00104035);METACYC:(CPD-1831);CHEBI:(15357 30781 30782);KEGG:(C03248);DSSTox:(DTXSID3059715 DTXSID50481249 DTXSID7061300 DTXSID901310421);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null)	137563998574	112.988	40	0.664	757860247961238417	757859802832301004	2595	
1	1	0.116	0.116	-43.892	1.000	0.333	110.594	C5H2O4	[M + H2O - H]-	C5H3O5-	WKOZEOXIHADQRE	InChI=1S/C5H2O4/c6-2-1-3(7)5(9)4(2)8/h1,6H	4-Deuterio-5-hydroxycyclopent-4-ene-1,2,3-trione	C1=C(C(=O)C(=O)C1=O)O	-0.700	118066945	PUBCHEM:(118066945)	2	142.998	40	0.670	757860203962969368	757859802974907350	2449	
